#A,T
1.0,4.40
1.5,8.50
2.0,8.70
2.5,8.70
3.0,8.70
3.5,11.30
4.0,11.10
4.5,9.70
5.0,9.70
6.0,7.56
7.0,8.48
8.0,8.40
9.0,8.12
10.0,8.12
