x-axis,1,2
second,Volt,Volt
-2.500000E-03,-6.728644E-03,-294.442210E-03
-2.497500E-03,-8.487438E-03,-289.417084E-03
-2.495000E-03,-6.728644E-03,-291.929647E-03
-2.492500E-03,-8.487438E-03,-289.417084E-03
-2.490000E-03,-6.100504E-03,-281.376883E-03
-2.487500E-03,-8.487438E-03,-281.376883E-03
-2.485000E-03,-6.100504E-03,-281.376883E-03
-2.482500E-03,-4.718594E-03,-281.376883E-03
-2.480000E-03,-2.708544E-03,-283.889446E-03
-2.477500E-03,-4.467338E-03,-274.341708E-03
-2.475000E-03,-2.708544E-03,-283.889446E-03
-2.472500E-03,-4.467338E-03,-282.381909E-03
-2.470000E-03,-3.462313E-03,-281.376883E-03
-2.467500E-03,-3.085428E-03,-294.442210E-03
-2.465000E-03,-698.494E-06,-297.457285E-03
-2.462500E-03,-3.085428E-03,-281.376883E-03
-2.460000E-03,-2.080403E-03,-294.442210E-03
-2.457500E-03,-698.494E-06,-297.457285E-03
-2.455000E-03,+557.788E-06,-302.482411E-03
-2.452500E-03,+934.672E-06,-312.030149E-03
-2.450000E-03,+557.788E-06,-308.010049E-03
-2.447500E-03,-2.457288E-03,-313.537687E-03
-2.445000E-03,-698.494E-06,-316.050250E-03
-2.442500E-03,+3.321607E-03,-328.110551E-03
-2.440000E-03,+557.788E-06,-329.618089E-03
-2.437500E-03,+3.321607E-03,-330.623114E-03
-2.435000E-03,+4.577888E-03,-332.130652E-03
-2.432500E-03,+3.321607E-03,-338.663315E-03
-2.430000E-03,+3.321607E-03,-340.170853E-03
-2.427500E-03,+4.954772E-03,-329.618089E-03
-2.425000E-03,+3.949747E-03,-334.643214E-03
-2.422500E-03,+3.321607E-03,-336.150752E-03
-2.420000E-03,+5.959798E-03,-332.130652E-03
-2.417500E-03,+4.954772E-03,-342.683415E-03
-2.415000E-03,+4.577888E-03,-340.170853E-03
-2.412500E-03,+6.964823E-03,-329.618089E-03
-2.410000E-03,+5.959798E-03,-321.577888E-03
-2.407500E-03,+5.331657E-03,-321.577888E-03
-2.405000E-03,+7.969848E-03,-318.562813E-03
-2.402500E-03,+5.582913E-03,-314.542712E-03
-2.400000E-03,+6.587938E-03,-316.050250E-03
-2.397500E-03,+7.341707E-03,-313.537687E-03
-2.395000E-03,+7.969848E-03,-310.522612E-03
-2.392500E-03,+8.974873E-03,-313.537687E-03
-2.390000E-03,+9.979898E-03,-310.522612E-03
-2.387500E-03,+10.608039E-03,-318.562813E-03
-2.385000E-03,+11.361808E-03,-310.522612E-03
