x-axis,1,2
second,Volt,Volt
-100.000E-03,+662.317E-03,-14.277952E+00
-99.900E-03,+742.719E-03,-14.277952E+00
-99.800E-03,+737.693E-03,-14.277952E+00
-99.700E-03,+742.719E-03,-14.277952E+00
-99.600E-03,+662.317E-03,-14.466395E+00
-99.500E-03,+702.518E-03,-14.164887E+00
-99.400E-03,+662.317E-03,-14.277952E+00
-99.300E-03,+662.317E-03,-14.277952E+00
-99.200E-03,+742.719E-03,-14.076947E+00
-99.100E-03,+662.317E-03,-14.378455E+00
-99.000E-03,+737.693E-03,-14.478957E+00
-98.900E-03,+702.518E-03,-14.365892E+00
-98.800E-03,+737.693E-03,-14.478957E+00
-98.700E-03,+662.317E-03,-14.478957E+00
-98.600E-03,+737.693E-03,-14.667400E+00
-98.500E-03,+702.518E-03,-14.478957E+00
-98.400E-03,+737.693E-03,-14.478957E+00
-98.300E-03,+782.920E-03,-14.566897E+00
-98.200E-03,+742.719E-03,-14.478957E+00
-98.100E-03,+742.719E-03,-14.679962E+00
-98.000E-03,+662.317E-03,-14.679962E+00
-97.900E-03,+742.719E-03,-14.780465E+00
-97.800E-03,+662.317E-03,-14.667400E+00
-97.700E-03,+697.492E-03,-14.679962E+00
-97.600E-03,+737.693E-03,-14.868405E+00
-97.500E-03,+662.317E-03,-14.780465E+00
-97.400E-03,+742.719E-03,-14.679962E+00
-97.300E-03,+697.492E-03,-14.880967E+00
-97.200E-03,+662.317E-03,-14.679962E+00
-97.100E-03,+742.719E-03,-14.880967E+00
-97.000E-03,+742.719E-03,-14.868405E+00
-96.900E-03,+697.492E-03,-14.679962E+00
-96.800E-03,+818.095E-03,-14.679962E+00
-96.700E-03,+697.492E-03,-14.880967E+00
-96.600E-03,+737.693E-03,-14.679962E+00
-96.500E-03,+702.518E-03,-14.880967E+00
-96.400E-03,+662.317E-03,-14.679962E+00
-96.300E-03,+662.317E-03,-14.767902E+00
-96.200E-03,+818.095E-03,-14.478957E+00
-96.100E-03,+702.518E-03,-14.880967E+00
-96.000E-03,+742.719E-03,-14.868405E+00
-95.900E-03,+697.492E-03,-14.679962E+00
-95.800E-03,+742.719E-03,-14.679962E+00
-95.700E-03,+702.518E-03,-14.767902E+00
-95.600E-03,+818.095E-03,-14.679962E+00
-95.500E-03,+662.317E-03,-14.767902E+00
-95.400E-03,+662.317E-03,-14.679962E+00
-95.300E-03,-865.322E-03,-15.483983E+00
-95.200E-03,-945.724E-03,-15.471420E+00
-95.100E-03,-945.724E-03,-15.282978E+00
-95.000E-03,-945.724E-03,-15.081973E+00
