x-axis,1,2
second,Volt,Volt
-50.00000E-03,+2.29778892E+00,+13.85175889E+00
-49.95000E-03,+2.29778892E+00,+13.75125638E+00
-49.90000E-03,+2.29778892E+00,+13.86432171E+00
-49.85000E-03,+2.39427133E+00,+13.76381920E+00
-49.80000E-03,+2.49075374E+00,+13.66331668E+00
-49.75000E-03,+2.49075374E+00,+13.66331668E+00
-49.70000E-03,+2.49075374E+00,+13.66331668E+00
-49.65000E-03,+2.49075374E+00,+13.75125638E+00
-49.60000E-03,+2.68371856E+00,+13.46231166E+00
-49.55000E-03,+2.57517585E+00,+13.86432171E+00
-49.50000E-03,+2.68371856E+00,+13.46231166E+00
-49.45000E-03,+2.78020097E+00,+13.66331668E+00
-49.40000E-03,+2.68371856E+00,+13.66331668E+00
-49.35000E-03,+2.87668338E+00,+13.66331668E+00
-49.30000E-03,+2.87668338E+00,+13.46231166E+00
-49.25000E-03,+2.97316580E+00,+13.75125638E+00
-49.20000E-03,+2.87668338E+00,+13.66331668E+00
-49.15000E-03,+2.87668338E+00,+13.75125638E+00
-49.10000E-03,+3.06964821E+00,+13.85175889E+00
-49.05000E-03,+3.06964821E+00,+13.55025135E+00
-49.00000E-03,+3.06964821E+00,+13.66331668E+00
-48.95000E-03,+3.15407032E+00,+13.76381920E+00
-48.90000E-03,+3.26261303E+00,+13.85175889E+00
-48.85000E-03,+3.26261303E+00,+13.55025135E+00
-48.80000E-03,+3.44351755E+00,+13.85175889E+00
-48.75000E-03,+3.26261303E+00,+13.66331668E+00
-48.70000E-03,+3.26261303E+00,+13.85175889E+00
-48.65000E-03,+3.35909544E+00,+13.76381920E+00
-48.60000E-03,+3.44351755E+00,+13.66331668E+00
-48.55000E-03,+3.45557785E+00,+13.66331668E+00
-48.50000E-03,+3.64854267E+00,+13.85175889E+00
-48.45000E-03,+3.53999996E+00,+13.55025135E+00
-48.40000E-03,+3.64854267E+00,+13.66331668E+00
-48.35000E-03,+3.64854267E+00,+13.86432171E+00
-48.30000E-03,+3.64854267E+00,+13.66331668E+00
-48.25000E-03,+3.73296478E+00,+13.75125638E+00
-48.20000E-03,+3.64854267E+00,+13.66331668E+00
-48.15000E-03,+3.93798991E+00,+13.66331668E+00
-48.10000E-03,+3.84150749E+00,+13.66331668E+00
-48.05000E-03,+3.93798991E+00,+13.86432171E+00
-48.00000E-03,+3.84150749E+00,+13.66331668E+00
-47.95000E-03,+4.03447232E+00,+13.66331668E+00
-47.90000E-03,+3.84150749E+00,+13.66331668E+00
-47.85000E-03,+4.03447232E+00,+13.76381920E+00
